mukim_id,district_id,state_code,district_code,mukim_code,mukim_name
1030000001,1,01,01,04,LINAU
1030000002,1,01,01,07,PESERAI
1030000003,1,01,01,09,SRI MEDAN
1030000004,3,01,03,01,ULU BENUT
1030000006,3,01,03,40,BANDAR KLUANG
1030000007,5,01,05,02,LENGGOR
1030000008,5,01,05,11,SEMBRONG
1030000009,6,01,06,01,AYER HITAM
1030000010,6,01,06,10,LENGA
1030000011,8,01,08,02,BULOH KASAP
1030000013,8,01,08,11,SUNGAI SEGAMAT
1030000014,1,01,01,02,CHAAH BAHRU
1030000015,9,01,21,02,SENAI
1030000016,10,01,22,70,PEKAN GRISEK
1030000017,10,01,22,04,SEROM
1030000018,1,01,01,10,SIMPANG KANAN
1030000019,1,01,01,11,SIMPANG KIRI
1030000020,1,01,01,40,BANDAR AYER HITAM
1030000021,1,01,01,41,BANDAR BANDAR PENGGARAM
1030000022,1,01,01,42,BANDAR RENGIT
1030000023,1,01,01,43,BANDAR SENGGARANG
1030000024,1,01,01,44,BANDAR YONG PENG
1030000026,2,01,02,42,BANDAR TEBRAU
1030000027,3,01,03,02,KAHANG
1030000028,3,01,03,04,LAYANG-LAYANG
1030000029,3,01,03,06,NIYOR
1030000030,3,01,03,41,BANDAR PALOH
1030000031,3,01,03,42,BANDAR RENGAM
1030000032,4,01,04,02,ULU SUNGEI SEDILI BESAR
1030000033,4,01,04,03,JOHOR LAMA
1030000034,4,01,04,40,BANDAR KOTA TINGGI
1030000035,5,01,05,40,BANDAR JEMALUANG
1030000036,5,01,05,42,BANDAR MERSING KANAN
1030000037,6,01,06,03,BUKIT KEPONG
1030000038,6,01,06,06,JALAN BAKRI
1030000039,6,01,06,07,JORAK
1030000042,6,01,06,42,BANDAR BUKIT KEPONG
1030000043,6,01,06,43,BANDAR PANCHOR
1030000044,6,01,06,45,BANDAR PARIT JAWA
1030000045,6,01,06,70,PEKAN BUKIT PASIR
1030000046,7,01,07,06,PENGKALAN RAJA
1030000048,7,01,07,11,SUNGEI PINGGAN
1030000049,7,01,07,40,BANDAR BENUT
1030000050,7,01,07,70,PEKAN PEKAN NENAS
1030000051,8,01,08,03,CHAAH
1030000053,8,01,08,05,GEMEREH
1030000054,8,01,08,07,JEMENTAH
1030000055,8,01,08,10,SERMIN
1030000056,8,01,08,40,BANDAR BATU ANAM
1030000057,8,01,08,41,BANDAR BEKOK
1030000058,8,01,08,42,BANDAR BULOH KASAP
1030000059,8,01,08,43,BANDAR JEMENTAH
1030000060,8,01,08,44,BANDAR LABIS
1030000061,8,01,08,45,BANDAR SEGAMAT
1030000063,9,01,21,40,BANDAR KULAI
1030000064,9,01,21,01,KULAI
1030000065,9,01,21,03,SEDENAK
1030000066,9,01,21,04,BUKIT BATU
1030000067,10,01,22,40,BANDAR BUKIT KANGKAR
1030000068,10,01,22,41,BANDAR PARIT BUNGA
1030000069,10,01,22,42,BANDAR SEROM
1030000070,10,01,22,43,BANDAR SUNGAI MATI
1030000071,10,01,22,44,BANDAR TANGKAK
1030000072,10,01,22,03,GRISEK
1030000073,8,01,08,01,BEKOK
1030000075,8,01,08,08,LABIS
1030000076,1,01,01,14,TANJUNG SEMBRONG
1030000077,3,01,03,08,RENGAM
1030000078,3,01,03,03,KLUANG
1030000079,1,01,01,08,SRI GADING
1030000080,7,01,07,05,JERAM BATU
1030000081,2,01,02,08,TEBRAU
1030000082,4,01,04,05,KOTA TINGGI
1030000083,5,01,05,43,BANDAR PADANG ENDAU
1030000084,10,01,22,01,TANGKAK
1030000085,10,01,22,05,KUNDANG
1030000086,34,04,01,05,BATU BERENDAM
1030000087,34,04,01,07,BUKIT BARU
1030000088,34,04,01,08,BUKIT KATIL
1030000089,34,04,01,09,BUKIT LINTANG
1030000090,34,04,01,13,DUYONG
1030000091,34,04,01,15,KANDANG
1030000092,34,04,01,02,AYER MOLEK
1030000093,34,04,01,24,SEMABOK
1030000094,34,04,01,70,PEKAN AYER MOLEK
1030000095,34,04,01,71,PEKAN BATU BERENDAM
1030000096,35,04,02,01,AYER PANAS
1030000097,35,04,02,04,CHABAU
1030000098,35,04,02,05,CHIN CHIN
1030000099,35,04,02,06,CHOHONG
1030000100,35,04,02,11,NYALAS
1030000101,35,04,02,16,SEMUJOK
1030000102,35,04,02,75,PEKAN NYALAS
1030000103,36,04,03,03,BERINGIN
1030000104,36,04,03,16,PADANG SEBANG
1030000105,36,04,03,18,PEGOH
1030000106,36,04,03,21,RAMUAN CHINA KECHIL
1030000107,36,04,03,27,SUNGEI PETAI
1030000108,36,04,03,28,SUNGEI SIPUT
1030000109,36,04,03,29,TABOH NANING
1030000110,36,04,03,30,TANJONG RIMAU
1030000112,36,04,03,40,BANDAR ALOR GAJAH
1030000113,36,04,03,41,BANDAR MASJID TANAH
1030000114,36,04,03,42,BANDAR PULAU SEBANG
1030000115,35,04,02,12,RIM
1030000116,35,04,02,18,SUNGEI RAMBAI
1030000117,36,04,03,01,AYER PA' ABAS
1030000119,36,04,03,04,BRISU
1030000120,36,04,03,06,GADEK
1030000121,36,04,03,07,KELEMAK
1030000122,36,04,03,11,LENDU
1030000123,36,04,03,12,MACHAP
1030000124,36,04,03,14,MALAKA PINDAH
1030000125,36,04,03,15,MELEKEK
1030000126,36,04,03,17,PARIT MELANA
1030000127,36,04,03,19,PULAU SEBANG
1030000128,36,04,03,20,RAMUAN CHINA BESAR
1030000129,36,04,03,22,REMBIA
1030000130,36,04,03,24,SUNGEI BARU ULU
1030000131,36,04,03,26,SUNGEI BULOH
1030000132,34,04,01,03,BACHANG
1030000133,34,04,01,04,BALAI PANJANG
1030000134,34,04,01,06,BERTAM
1030000135,34,04,01,10,BUKIT PIATU
1030000136,34,04,01,11,BUKIT RAMBAI
1030000137,34,04,01,12,CHENG
1030000138,34,04,01,14,UJONG PASIR
1030000139,34,04,01,16,KLEBANG BESAR
1030000140,34,04,01,18,KRUBONG
1030000141,34,04,01,19,PADANG SEMABOK
1030000142,34,04,01,21,PAYA RUMPUT
1030000143,35,04,02,08,JUS
1030000144,34,04,01,28,TANJONG MINYAK
1030000145,36,04,03,08,KEMUNING
1030000146,36,04,03,13,MASJID TANAH
1030000147,36,04,03,71,PEKAN KUALA SG.BARU
1030000149,36,04,03,73,PEKAN REMBIA
1030000150,34,04,01,40,BANDAR BUKIT BARU
1030000151,34,04,01,22,PRINGGIT
1030000153,35,04,02,03,BUKIT SENGGEH
1030000154,34,04,01,72,PEKAN BUKIT RAMBAI
1030000155,34,04,01,73,PEKAN KANDANG
1030000156,34,04,01,75,PEKAN PAYA RUMPUT
1030000157,34,04,01,76,PEKAN SUNGEI UDANG
1030000158,34,04,01,77,PEKAN TANGGA BATU
1030000159,35,04,02,07,JASIN
1030000160,35,04,02,40,BANDAR JASIN
1030000161,35,04,02,41,BANDAR MERLIMAU
1030000162,35,04,02,70,PEKAN ASAHAN
1030000164,35,04,02,72,PEKAN BEMBAN
1030000165,35,04,02,73,PEKAN CHINCHIN
1030000166,35,04,02,74,PEKAN KESANG PAJAK
1030000167,35,04,02,77,PEKAN SEMPANG BEKOH
1030000168,35,04,02,78,PEKAN SUNGEI RAMBAI
1030000169,37,05,01,05,KUALA KLAWANG
1030000170,37,05,01,07,PERTANG
1030000171,37,05,01,70,PEKAN KUALA KLAWANG
1030000172,38,05,02,01,AMPANG TINGGI
1030000173,38,05,02,02,ULU JEMPOL
1030000174,38,05,02,06,KEPIS
1030000175,38,05,02,09,PILAH
1030000176,40,05,04,02,BONGEK
1030000177,40,05,04,06,KUNDOR
1030000178,40,05,04,13,SELEMAK
1030000180,41,05,05,01,AMPANGAN
1030000181,41,05,05,07,SEREMBAN
1030000183,41,05,05,86,PEKAN SUNGAI GADUT
1030000184,41,05,05,94,PEKAN SENAWANG
1030000185,42,05,06,05,REPAH
1030000186,43,05,07,01,JELEI
1030000187,43,05,07,74,PEKAN LADANG GEDDES
1030000188,37,05,01,06,PERADONG
1030000189,38,05,02,80,PEKAN DANGI BARU
1030000190,37,05,01,40,BANDAR KUALA KLAWANG
1030000191,37,05,01,71,PEKAN PERTANG
1030000192,37,05,01,72,PEKAN TITI
1030000193,37,05,01,73,PEKAN SIMPANG DURIAN
1030000194,38,05,02,03,ULU MUAR
1030000195,38,05,02,04,JOHOL
1030000196,38,05,02,05,JUASSEH
1030000197,37,05,01,02,ULU KLAWANG
1030000198,38,05,02,08,PARIT TINGGI
1030000200,38,05,02,11,TERACHI
1030000201,38,05,02,40,BANDAR KUALA PILAH
1030000202,38,05,02,70,PEKAN DANGI
1030000203,38,05,02,71,PEKAN GUNUNG PASIR
1030000204,38,05,02,72,PEKAN JOHOL
1030000205,38,05,02,73,PEKAN PARIT TINGGI
1030000206,38,05,02,74,PEKAN SENALING
1030000207,38,05,02,75,PEKAN TANJONG IPOH
1030000208,38,05,02,76,PEKAN JUASSEH
1030000209,38,05,02,78,PEKAN MELANG
1030000210,38,05,02,79,PEKAN AIR MAWANG
1030000211,39,05,03,05,SI RUSA
1030000213,39,05,03,72,PEKAN PENG.KEMPAS
1030000214,40,05,04,01,BATU HAMPAR
1030000215,40,05,04,03,CHEMBONG
1030000216,40,05,04,04,CHENGKAU
1030000217,40,05,04,07,LEGONG ILIR
1030000218,40,05,04,08,LEGONG ULU
1030000219,40,05,04,09,MIKU
1030000220,40,05,04,10,NERASAU
1030000221,40,05,04,11,PEDAS
1030000222,40,05,04,12,PILIN
1030000223,40,05,04,15,SPRI
1030000224,40,05,04,40,BANDAR REMBAU
1030000225,40,05,04,70,PEKAN KAMPONG BATU
1030000226,36,04,03,72,PEKAN LUBOK CHINA
1030000227,40,05,04,73,PEKAN PEDAS
1030000228,40,05,04,74,PEKAN CHEMBONG
1030000229,40,05,04,75,PEKAN REMBAU
1030000230,40,05,04,76,PEKAN CHENGKAU
1030000232,41,05,05,05,RANTAU
1030000233,41,05,05,40,BANDAR SEREMBAN
1030000234,41,05,05,71,PEKAN ULU BERANANG
1030000235,41,05,05,73,PEKAN LENGGENG
1030000236,41,05,05,74,PEKAN MAMBAU
1030000237,41,05,05,75,PEKAN NILAI
1030000238,41,05,05,76,PEKAN MANTIN
1030000239,41,05,05,77,PEKAN PAJAM
1030000240,41,05,05,78,PEKAN RANTAU
1030000241,41,05,05,79,PEKAN TIROI
1030000242,41,05,05,80,PEKAN PANCHOR
1030000243,41,05,05,81,PEKAN TAMAN SEREMBAN
1030000244,41,05,05,83,PEKAN PAROI
1030000245,41,05,05,84,PEKAN BUKIT KEPAYANG
1030000246,41,05,05,85,PEKAN DUSUN SETIA
1030000247,41,05,05,87,PEKAN BUKTI
1030000248,41,05,05,89,PEKAN SHAH BANDAR
1030000249,41,05,05,90,PEKAN SETUL
1030000250,41,05,05,91,PEKAN ULU TEMIANG
1030000251,41,05,05,92,PEKAN PAROI JAYA
1030000252,41,05,05,93,PEKAN RASAH JAYA
1030000253,41,05,05,95,PEKAN SEREMBAN JAYA
1030000254,42,05,06,72,PEKAN GEMENCHEH BAHRU
1030000255,42,05,06,73,PEKAN REPAH
1030000257,42,05,06,76,PEKAN PASIR BESAR
1030000258,43,05,07,02,KUALA JEMPOL
1030000259,43,05,07,40,BANDAR SERTING
1030000260,43,05,07,41,BANDAR BAHAU
1030000261,43,05,07,70,PEKAN BAHAU
1030000262,43,05,07,71,PEKAN BATU KIKIR
1030000263,43,05,07,72,PEKAN KUALA JELEI
1030000264,43,05,07,73,PEKAN ROMPIN
1030000265,43,05,07,75,PEKAN MAHSAN
1030000266,39,05,03,77,PEKAN LINGGI
1030000267,39,05,03,78,PEKAN AIR KUNING
1030000269,37,05,01,76,PEKAN SUNGAI MUTOH
1030000270,39,05,03,81,PEKAN TANAH MERAH UTARA
1030000271,39,05,03,82,PEKAN TANAH MERAH SELATAN
1030000272,39,05,03,83,PEKAN JEMIMA
1030000273,40,05,04,77,PEKAN SERI KOTA
1030000274,40,05,04,79,PEKAN MERBAU SEMBILAN
1030000275,41,05,05,41,BANDAR SEREMBAN 3
1030000276,42,05,06,77,PEKAN REPAH PERMAI
1030000277,42,05,06,78,PEKAN REPAH JAYA
1030000278,43,05,07,42,BANDAR SERI JEMPOL
1030000279,43,05,07,76,PEKAN SERTING TENGAH
1030000280,37,05,01,74,PEKAN SIMPANG PERTANG
1030000281,38,05,02,77,PEKAN BUKIT GELUGOR
1030000282,38,05,02,07,LANGKAP
1030000283,40,05,04,71,PEKAN KOTA
1030000284,41,05,05,72,PEKAN LABU
1030000285,41,05,05,88,PEKAN SIKAMAT
1030000286,42,05,06,70,PEKAN AYER KUNING SELATAN
1030000287,39,05,03,02,LINGGI
1030000288,40,05,04,17,TITIAN BINTANGOR
1030000289,40,05,04,78,PEKAN SERI KENDONG
1030000290,40,05,04,14,SEMERBOK
1030000291,42,05,06,74,PEKAN TAMPIN TENGAH
1030000292,42,05,06,41,BANDAR TAMPIN
1030000293,40,05,04,05,GADONG
1030000294,42,05,06,06,TAMPIN TENGAH
1030000295,36,04,03,31,TEBONG
1030000296,42,05,06,04,KERU
1030000297,42,05,06,03,GEMENCHEH
1030000298,35,04,02,71,PEKAN BATANG MELAKA
1030000299,8,01,08,04,GEMAS
1030000300,42,05,06,01,AYER KUNING
1030000301,42,05,06,40,BANDAR GEMAS
1030000302,43,05,07,05,SERTING ULU
1030000304,43,05,07,04,SERTING ILIR
1030000305,37,05,01,08,TRIANG ILIR
1030000306,41,05,05,43,BANDAR MANTIN UTAMA
1030000307,41,05,05,03,LENGGENG
1030000308,41,05,05,45,BANDAR BARU KOTA SRI MAS
1030000309,41,05,05,44,BANDAR BARU ENSTEK
1030000310,41,05,05,08,SETUL
1030000311,50,06,07,02,DONG
1030000312,51,06,08,03,KERDAU
1030000313,51,06,08,07,PERAK
1030000315,53,06,10,01,BUKIT SEGUMPAL
1030000316,53,06,10,02,CHENOR
1030000317,53,06,10,03,KERTAU
1030000318,46,06,03,02,ULU CHEKA
1030000319,46,06,03,06,PEDAH
1030000322,49,06,06,10,PULAU RUSA
1030000323,51,06,08,01,BANGAU
1030000325,50,06,07,03,GALI
1030000326,50,06,07,04,ULU DONG
1030000327,50,06,07,05,SEGA
1030000328,50,06,07,40,BANDAR RAUB
1030000330,50,06,07,70,PEKAN CHEROH
1030000331,50,06,07,71,PEKAN DONG
1030000333,51,06,08,04,LEBAK
1030000334,51,06,08,05,LIPAT KAJANG
1030000335,51,06,08,40,BANDAR MENTAKAB
1030000336,51,06,08,08,SANGGANG
1030000337,51,06,08,09,SEMANTAN
1030000338,51,06,08,10,SONGSANG
1030000339,51,06,08,41,BANDAR TEMERLOH
1030000340,51,06,08,71,PEKAN KERDAU
1030000341,51,06,08,73,PEKAN LANCHANG
1030000343,52,06,09,44,BANDAR ROMPIN IV
1030000344,52,06,09,45,BANDAR PONTIAN
1030000345,58,06,15,40,BANDAR MUADZAM SHAH I
1030000346,58,06,15,41,BANDAR MUADZAM SHAH II
1030000347,52,06,09,70,PEKAN KUALA ROMPIN
1030000348,52,06,09,71,PEKAN TIOMAN
1030000349,53,06,10,04,LUIT
1030000350,53,06,10,40,BANDAR MARAN
1030000351,53,06,10,70,PEKAN CHENOR
1030000352,54,06,11,42,BANDAR TRIANG
1030000353,54,06,11,70,PEKAN DURIAN TAWAR
1030000354,54,06,11,74,PEKAN MENGKARAK
1030000356,44,06,01,41,BANDAR KARAK
1030000357,44,06,01,71,PEKAN TELEMUNG
1030000358,45,06,02,40,BANDAR TANAH RATA
1030000359,45,06,02,70,PEKAN BRINCANG
1030000360,45,06,02,72,PEKAN RINGLET
1030000361,46,06,03,04,KELOLA
1030000362,46,06,03,05,KUALA TEMBELING
1030000363,46,06,03,07,PULAU TAWAR
1030000365,46,06,03,40,BANDAR JERANTUT
1030000366,46,06,03,70,PEKAN KUALA TEMBELING
1030000367,47,06,04,03,ULU LEPAR
1030000368,47,06,04,71,PEKAN TANJUNG LUMPUR
1030000369,48,06,05,03,CHEKA
1030000370,48,06,05,09,TANJUNG BESAR
1030000371,48,06,05,72,PEKAN PADANG TENGKU
1030000379,49,06,06,02,GANCHONG
1030000381,49,06,06,05,LEPAR
1030000382,49,06,06,08,PENYOR
1030000383,49,06,06,09,PULAU MANIS
1030000384,49,06,06,11,TEMAI
1030000385,46,06,03,71,PEKAN JERANSANG
1030000386,45,06,02,71,PEKAN LUBOK TAMANG
1030000387,51,06,08,72,PEKAN KUALA KERAU
1030000389,53,06,10,72,PEKAN SRI JAYA
1030000390,46,06,03,09,TEH
1030000391,48,06,05,70,PEKAN BENTA
1030000392,54,06,11,75,PEKAN MENGKUANG
1030000393,47,06,04,40,BANDAR GAMBANG
1030000394,49,06,06,06,PAHANG TUA
1030000395,44,06,01,03,PELANGAI
1030000396,44,06,01,02,SABAI
1030000397,58,06,15,01,KERATONG
1030000398,54,06,11,11,BERA
1030000399,54,06,11,12,TRIANG
1030000400,50,06,07,06,SEMANTAN ULU
1030000401,45,06,02,02,RINGLET
1030000402,45,06,02,03,TANAH RATA
1030000403,57,06,14,01,BATU YON
1030000404,46,06,03,10,TEMBELING
1030000405,47,06,04,02,ULU KUANTAN
1030000406,46,06,03,03,ULU TEMBELING
1030000407,79,10,02,79,PEKAN SIJANGKANG
1030000408,80,10,04,08,PASANGAN
1030000409,80,10,04,78,PEKAN TANJONG KARANG
1030000410,80,10,04,82,PEKAN PARIT MAHANG
1030000411,80,10,04,85,PEKAN TAMAN PKNS
1030000412,81,10,05,81,PEKAN SEKINCHAN SITE A
1030000413,82,10,06,42,BANDAR KAJANG
1030000414,82,10,06,79,PEKAN BATU 26 BERANANG
1030000415,83,10,07,45,BANDAR SERENDAH
1030000416,83,10,07,70,PEKAN KERLING
1030000417,83,10,07,72,PEKAN SIMPANG SUNGAI CHOH
1030000418,86,10,10,77,PEKAN DATO' BAKAR BAGINDA
1030000419,81,10,05,72,PEKAN PARIT SEMBILAN
1030000420,78,10,01,41,BANDAR PORT SWETTENHAM
1030000421,78,10,01,72,PEKAN MERU
1030000423,78,10,01,75,PEKAN PANDAMARAN
1030000424,79,10,02,41,BANDAR JENJAROM
1030000425,79,10,02,42,BANDAR SIJANGKANG
1030000426,79,10,02,44,BANDAR TELOK PANGLIMA GARANG
1030000427,79,10,02,71,PEKAN BUKIT CHANGGANG
1030000428,79,10,02,72,PEKAN CHODOI
1030000429,79,10,02,73,PEKAN JENJAROM
1030000430,79,10,02,75,PEKAN KANCHONG DARAT
1030000431,79,10,02,82,PEKAN SUNGAI RABA
1030000432,79,10,02,86,PEKAN TONGKAH
1030000433,79,10,02,85,PEKAN TELOK
1030000434,80,10,04,04,ULU TINGGI
1030000435,80,10,04,41,BANDAR TANJONG KARANG
1030000436,80,10,04,76,PEKAN PASIR PENAMBANG
1030000437,80,10,04,79,PEKAN BUKIT BELIMBING
1030000438,80,10,04,80,PEKAN BUKIT TALANG
1030000439,80,10,04,83,PEKAN SIMPANG TIGA IJOK
1030000440,80,10,04,84,PEKAN SUNGAI SEMBILANG
1030000441,81,10,05,70,PEKAN BAGAN TERAP
1030000442,81,10,05,71,PEKAN PARIT ENAM
1030000444,81,10,05,75,PEKAN SABAK
1030000445,81,10,05,76,PEKAN SUNGAI AIR TAWAR
1030000446,81,10,05,77,PEKAN SUNGAI SEPINTAS
1030000447,81,10,05,78,PEKAN BAGAN NAKHODA OMAR
1030000448,81,10,05,79,PEKAN PARIT BARU
1030000449,39,05,03,71,PEKAN PASIR PANJANG
1030000450,81,10,05,82,PEKAN SUNGAI BESAR
1030000451,81,10,05,83,PEKAN SUNGAI HAJI DORANI
1030000452,81,10,05,84,PEKAN SUNGAI NIBONG
1030000453,82,10,06,45,BANDAR COUNTRY HEIGHT
1030000454,82,10,06,46,BANDAR BALAKONG
1030000456,82,10,06,48,BANDAR BATU 9 CHERAS
1030000457,82,10,06,50,BANDAR BATU 26 BERANANG
1030000458,82,10,06,77,PEKAN BATU 18 ULU LANGAT
1030000459,82,10,06,78,PEKAN BATU 23 SUNGAI LALANG
1030000460,82,10,06,80,PEKAN BUKIT SUNGAI RAYA
1030000461,82,10,06,82,PEKAN DESA RAYA
1030000462,82,10,06,83,PEKAN DUSUN TUA ULU LANGAT
1030000463,82,10,06,87,PEKAN RUMAH MURAH SUNGAI LUI
1030000464,82,10,06,89,PEKAN SIMPANG BALAK
1030000465,82,10,06,92,PEKAN SUNGAI LUI
1030000466,83,10,07,08,KUALA KALUMPANG
1030000467,83,10,07,43,BANDAR KUALA KUBU BAHARU
1030000468,83,10,07,44,BANDAR RASA
1030000469,83,10,07,46,BANDAR BATANG KALI
1030000470,84,10,08,47,BANDAR SUBANG JAYA
1030000471,84,10,08,48,BANDAR SUNWAY
1030000472,84,10,08,70,PEKAN BATU TIGA
1030000473,84,10,08,79,PEKAN DESA PUCHONG
1030000474,84,10,08,88,PEKAN PENAGA
1030000475,84,10,08,90,PEKAN PUCHONG PERDANA
1030000476,85,10,09,40,BANDAR BATU ARANG
1030000477,85,10,09,72,PEKAN BATU 20
1030000478,85,10,09,74,PEKAN MIMALAND
1030000479,85,10,09,75,PEKAN PENGKALAN KUNDANG
1030000481,86,10,10,41,BANDAR BARU BANGI
1030000482,86,10,10,43,BANDAR LAPANGAN TERBANG ANTARABANGSA SEPANG
1030000484,86,10,10,72,PEKAN SUNGAI PELEK
1030000485,86,10,10,74,PEKAN BATU 1 SEPANG
1030000486,86,10,10,78,PEKAN BARU SALAK TINGGI
1030000487,79,10,02,83,PEKAN TANJONG DUABELAS
1030000488,80,10,04,74,PEKAN KAMPONG KUANTAN
1030000489,82,10,06,76,PEKAN BANGI LAMA
1030000491,41,05,05,70,PEKAN BROGA
1030000492,82,10,06,75,PEKAN TARUN
1030000493,69,08,06,01,ASAM KUMBANG
1030000494,69,08,06,02,BATU KURAU
1030000495,69,08,06,03,BUKIT GANTANG
1030000496,69,08,06,05,KAMUNTING
1030000497,70,08,07,02,CHANGKAT JONG
1030000498,70,08,07,03,DURIAN SEBATANG
1030000499,70,08,07,08,SUNGAI MANIK
1030000500,70,08,07,74,PEKAN DEGONG
1030000501,76,08,13,78,PEKAN SUNGAI SUMUN
1030000502,71,08,08,03,DURIAN PIPIT
1030000503,73,08,10,10,PASIR PANJANG HULU
1030000504,64,08,01,02,BIDOR
1030000505,64,08,01,71,PEKAN BANIR
1030000507,66,08,03,05,SUNGAI TERAP
1030000508,66,08,03,47,BANDAR LAHAT
1030000509,66,08,03,73,PEKAN SIMPANG PULAI
1030000511,68,08,05,01,CHEGAR GALAH
1030000512,68,08,05,04,KOTA LAMA KIRI
1030000513,68,08,05,07,SAYUNG
1030000514,76,08,13,72,PEKAN HUTAN MELINTANG
1030000515,69,08,06,06,PENGKALAN AOR
1030000516,69,08,06,07,SIMPANG
1030000517,69,08,06,08,SUNGAI LIMAU
1030000518,69,08,06,11,TUPAI
1030000519,69,08,06,40,BANDAR KAMUNTING
1030000520,69,08,06,41,BANDAR KUALA SEPETANG
1030000521,69,08,06,42,BANDAR MATANG
1030000522,69,08,06,43,BANDAR TAIPING
1030000523,69,08,06,70,PEKAN BATU KURAU
1030000524,69,08,06,71,PEKAN CHANGKAT JERING
1030000525,69,08,06,72,PEKAN PONDOK TANJONG
1030000526,69,08,06,73,PEKAN SIMPANG
1030000527,69,08,06,74,PEKAN TERUNG
1030000528,70,08,07,05,LABU KUBONG
1030000529,70,08,07,07,SUNGAI DURIAN
1030000530,76,08,13,04,TELUK BARU
